0,1,2,cluster,image_name
-177.0951753,72.32477124623189,18.987344549122213,0,image_6056.jpg
-74.79684812,136.98039052733452,36.873335069034994,40,image_7028.jpg
54.34572225009504,-35.68574057,-54.19822904,74,image_7952.jpg
724.3375894392403,-45.41352174,12.464943930466577,73,image_7616.jpg
618.1263408857498,-30.00062092,-31.11517058,23,image_6694.jpg
-657.8990057,-118.3361922,23.888803220018616,52,image_6254.jpg
-602.4702166,61.85294307372308,-254.6215483,33,image_6858.jpg
189.20931479422632,58.50817476826888,-46.27630966,14,image_7175.jpg
262.1099785775667,56.14002713521537,-18.386228,28,image_6332.jpg
220.4121227057741,34.48449648241674,-5.629367149,14,image_6133.jpg
715.2873825611035,-34.04074461,-73.03185432,6,image_6912.jpg
363.1585115,-9.760054218,66.01630466996455,65,image_7403.jpg
-576.963331,4.213447381799028,-137.4845119,33,image_7789.jpg
261.4222773267205,89.25671973721222,-53.1952247,28,image_6726.jpg
358.1255023447271,24.16689113,-16.3354918,60,image_6297.jpg
-383.8696343,-45.435819,79.33246837,17,image_7831.jpg
458.2705284556454,-27.1987266,78.67212067253539,11,image_6243.jpg
50.87245507689943,96.0786071,-36.14751243,49,image_6732.jpg
86.46605404814534,76.10150661446622,51.55518482000272,42,image_7570.jpg
270.4656113107818,14.77853600280693,75.79169411811614,54,image_6482.jpg
-765.2857983,-82.91971908,42.033920665541046,56,image_7213.jpg
207.7885494271178,-25.38361942,5.9936358662741185,22,image_7564.jpg
-475.0405242,-56.82378915,65.56354458646342,66,image_6867.jpg
-368.1593017,-80.33058318,62.21770402341956,72,image_7947.jpg
547.9997557802493,-53.68888651,-45.75919018,36,image_6247.jpg
-775.6005277,-60.4054493,47.57323560257723,56,image_6522.jpg
275.24090795079326,77.97693632555887,30.276201792599636,12,image_6905.jpg
193.9559147588385,20.935198046746507,-17.80246438,14,image_7577.jpg
-670.4820079,-7.647073025,-134.5891074,67,image_7039.jpg
-100.876427,-19.04942116,134.972889,70,image_6690.jpg
533.5828281542903,-10.44597089,54.89584329685769,30,image_6322.jpg
146.88265401408728,41.803318171915464,116.21498332547073,3,image_6508.jpg
-847.9743823,-127.7108826,-144.2780235,55,image_6536.jpg
-357.9203117,-45.70468399,29.58680077,17,image_7940.jpg
-1.543589784,85.72449064032773,39.015664500851074,9,image_7969.jpg
72.56078524270606,95.61834473527762,54.21700397292655,42,image_7819.jpg
94.14305197,73.76102248704507,90.24825147875936,42,image_7374.jpg
348.5434426662531,25.32216805033685,0.615160389,60,image_7401.jpg
71.32572696745467,-107.4842541,21.078327544358217,35,image_7429.jpg
-31.49734499,-153.7669067,14.01671607528256,13,image_7014.jpg
597.1248945459491,-40.36803708,36.303909149514595,62,image_6866.jpg
-260.5079102,-29.67356469,68.01257249572413,26,image_7602.jpg
238.43753970870543,-3.447040059,70.25426584,54,image_6913.jpg
271.36532658687645,57.56512619537971,48.919395803299274,12,image_6443.jpg
-699.861963,-78.58558955,37.63013736032213,52,image_7951.jpg
-177.318195,86.39328799,-68.20078314,16,image_7826.jpg
196.4972795994728,54.655863813715705,81.11674453898311,24,image_6069.jpg
-469.8546048,-115.4524672,45.89196563184214,66,image_7560.jpg
554.0832603555119,-24.58590554,-45.38619617,15,image_7613.jpg
-490.7735341,129.41267773704743,54.351188159492466,68,image_6125.jpg
114.91608727308868,-1.756857277,111.61712406765398,3,image_6469.jpg
664.6462958311166,10.67185133,63.21485541561636,62,image_6457.jpg
226.22950267561976,53.920032584901136,37.699019766619415,24,image_7773.jpg
464.9276650335683,-19.08817375,21.996543868993115,11,image_6656.jpg
-900.1125655,-10.91755085,109.28198972221487,32,image_6050.jpg
-31.28316085,-52.89127486,-33.86598809,13,image_9957.jpg
685.0397506688649,1.827838824305516,-42.1709703,6,image_9567.jpg
-1339.377964,-43.52488649,-66.89647493,7,image_8241.jpg
541.9136979202636,-66.32479524,-3.826061682,15,image_9414.jpg
474.2954163700398,-132.6481241,-21.43874337,25,image_8043.jpg
-283.2263569,-139.5405923,38.08831084584452,47,image_9038.jpg
-277.9347489,19.83499776765874,-161.4778418,38,image_8334.jpg
818.6934987245551,-0.350444731,-57.7789718,53,image_9819.jpg
101.51619598192484,-106.0074254,-95.26344497,74,image_8083.jpg
-1036.492015,22.56266167055076,-103.7994809,21,image_8444.jpg
164.5554322003926,13.45008758385658,120.1287567979273,3,image_9956.jpg
-1016.154701,26.950142882810688,-100.3045535,21,image_9411.jpg
6.974646109746118,-86.05705358,-38.77820614,74,image_9001.jpg
758.8710976778792,17.65356507713794,5.780269500798397,53,image_8468.jpg
333.3134237292094,-49.43865382,-28.83082899,60,image_8134.jpg
-15.73660053,81.22981626447037,75.23191681154707,9,image_9770.jpg
-231.6949746,-82.166635,-36.89978216,8,image_8905.jpg
450.21586433289315,-103.8605749,-97.93280933,5,image_8255.jpg
522.1045259747565,-53.49790475,-20.49791383,25,image_8693.jpg
540.1021065939341,-66.06495405,-25.06944736,15,image_8057.jpg
443.4563229435033,-106.892201,-31.24986524,5,image_8849.jpg
386.3747593041586,-21.84061856,11.162015746918598,29,image_8684.jpg
-295.1172125,-80.14539488,-21.0995339,8,image_8534.jpg
382.7217541461145,-112.3162474,-128.5909251,5,image_8446.jpg
-573.3682194,3.3962818512272577,53.905829053141176,43,image_9560.jpg
-222.0467181,-155.6791591,12.719481767675973,47,image_9373.jpg
713.5327252007711,-108.2919015,-33.49049027,63,image_9213.jpg
463.1269088798596,-55.1957292,3.5065458473315374,25,image_8440.jpg
-915.4498775,-28.15598117,-69.609821,2,image_9941.jpg
-66.1019578,22.84415326213037,87.13633284650277,69,image_9994.jpg
327.5895281,87.95882059399455,-30.09694974,28,image_9995.jpg
477.5366960033442,-70.80539956,-111.1047238,36,image_9161.jpg
548.8922260481089,-112.9977002,9.360027397390198,15,image_9428.jpg
164.29093135118876,-89.95761953,-98.53693345,57,image_9173.jpg
-1152.145144,-20.77231339,-50.72864405,31,image_9348.jpg
536.9388251362399,4.117481078194572,73.11077856057668,30,image_9996.jpg
-314.0152718,-90.45314394,-59.70767385,8,image_8280.jpg
-995.1605954,38.05829926439385,6.534143679221714,61,image_9759.jpg
540.7000055663492,-138.9176804,-44.74571535,36,image_9160.jpg
576.3267995559742,-8.645230194,-12.77644253,23,image_9639.jpg
-517.8596487,-106.4662953,45.477654764326225,76,image_8281.jpg
-315.9133457,-70.09726032,36.64870628824568,26,image_8865.jpg
-711.2238416,-41.80433793,21.14813805115483,52,image_9200.jpg
-208.9321712,-94.3900227,-152.0269199,64,image_9349.jpg
438.33971978080115,68.45609733039296,-53.74985752,59,image_9771.jpg
692.4587130383851,-37.7404354,-61.77166947,6,image_8679.jpg
522.9284420813148,34.231957183438155,-48.48589335,1,image_9610.jpg
-1149.991827,34.364818780245706,-57.06607149,31,image_8877.jpg
719.3461884962784,2.536745568,40.22261638682417,73,image_8863.jpg
668.6364255811569,-53.80725064,-64.46966939,63,image_9564.jpg
-464.8407259,-161.0858341,-13.22529576,76,image_9171.jpg
-717.9192933,12.117859160826114,-99.71704492,67,image_8252.jpg
-67.98963936,-8.793969372,37.939949332281486,37,image_9558.jpg
-676.0094617,27.176054310047967,-111.3944346,67,image_8657.jpg
29.67213883,101.9756003,-16.09986046,49,image_9638.jpg
-627.1412121,33.86447931513496,-130.9397487,67,image_8656.jpg
189.5413763539035,-137.6964494,-122.7612867,57,image_9214.jpg
-926.7317419,20.055544308441405,44.11636327475098,32,image_9559.jpg
-724.0636412,-71.66431092,-35.73045832,52,image_8928.jpg
665.9305214982418,-15.10227266,-36.9130903,6,image_9598.jpg
-940.7870288,-42.67888812,-31.46580386,2,image_8912.jpg
682.6786722,-46.31806917,-37.75790402,6,image_9823.jpg
-203.3416097,-118.4290271,69.43917926734889,47,image_8050.jpg
-711.417991,31.349440313365083,-76.27032554,67,image_8860.jpg
-657.7221803,31.83816698910328,-159.4664652,67,image_8247.jpg
41.31808948709511,-43.76018376,26.237387478234055,35,image_8125.jpg
-599.8603365,-16.81897956,96.56136385958769,10,image_9822.jpg
616.4987909315358,-67.04733147,-16.79335319,15,image_9158.jpg
-526.185964,37.629668873399496,-46.48121674,33,image_8911.jpg
-525.7460047,-71.13567985,3.803989665623078,76,image_8519.jpg
-234.7429176,-92.9809711,-84.58839489,8,image_8119.jpg
-541.7440886,-126.1532387,-15.5003908,76,image_8108.jpg
-290.1788503,13.251275819784295,-40.74752433,26,image_8451.jpg
466.16835395912415,-21.61854383,-66.88975407,48,image_8291.jpg
346.51286795261024,-52.27832985,3.9284689407577815,60,image_8485.jpg
-1103.095095,-33.93035788,-45.31972028,31,image_8691.jpg
457.0059862816346,-108.1136914,-69.32431725,5,image_8479.jpg
576.8330943917939,-70.36217459,-25.64351834,15,image_8450.jpg
604.1810787005057,-5.305717027,24.74850905225108,62,image_8508.jpg
508.83631588025935,-80.39764513,-13.75995671,25,image_8692.jpg
438.2937378518203,35.84220438,13.777211783971351,45,image_9944.jpg
43.79075788895807,-171.3228216,-95.7902017,74,image_8122.jpg
355.46131682994303,-39.02283125,-14.22028048,60,image_8525.jpg
-342.7778197,-92.91637524,-147.4049987,51,image_8094.jpg
166.55357245955963,-79.54031433,5.169041332066854,22,image_8082.jpg
-821.5345231,-72.14658087,48.48996506572554,18,image_9604.jpg
-212.9319328,-57.74221625,44.07918037339536,70,image_8686.jpg
-588.5213315,-48.94474902,-39.54747992,4,image_8644.jpg
265.5709884860063,131.99646157150153,-47.65699815,28,image_9603.jpg
-907.365296,31.91598123234696,35.93377134261898,32,image_8447.jpg
679.6526163132204,-88.06616944,-96.27125785,63,image_9406.jpg
-284.0915549,-94.14316718,-141.44741,8,image_8056.jpg
576.4328896361038,-105.1672434,-87.66081278,36,image_9377.jpg
-730.9929567,-54.38573962,44.68133527646856,56,image_9832.jpg
-856.9491959,16.008032932271064,-9.550025737,18,image_9217.jpg
496.27482484744394,-111.3312537,-87.11543665,36,image_8916.jpg
390.61508531508264,50.02304389495879,-62.20384817,59,image_9629.jpg
464.5285284721143,-96.20439448,-9.608268551,25,image_8240.jpg
148.51186069084463,108.05194856300176,53.91488491742679,42,image_9942.jpg
-592.5708496,-94.60318377,8.710688034,4,image_9198.jpg
-450.193746,-90.10781741,-19.51892344,51,image_8889.jpg
-340.3921316,-44.69648739,-22.54170307,26,image_8282.jpg
-742.8568315,46.465944725630834,-76.96647787,67,image_8722.jpg
645.8154871160299,-59.2248346,61.804447562512806,62,image_8483.jpg
-352.5581692,-95.33916356,-4.802448496,72,image_8283.jpg
180.2804401579175,-89.77351139,-116.6643075,57,image_8859.jpg
231.44706597977108,-104.6318741,12.318673636937136,22,image_9175.jpg
-83.04338913,-1.937876165,29.83034433513691,37,image_8081.jpg
536.8891494909864,-9.303550022,23.022288978997807,30,image_9602.jpg
-407.8852671,-1.264820432,-89.81096852,75,image_8724.jpg
-664.8241535,-32.7864159,23.051562085738908,10,image_8087.jpg
-365.9077733,-127.1808048,37.809137455395046,72,image_9165.jpg
-1240.756976,-24.87166926,-62.19376143,46,image_8651.jpg
-541.5081683,-5.677626903,30.995106403766783,43,image_8292.jpg
103.9061157143152,-78.64270066,61.10891512155729,35,image_8491.jpg
248.48789171935923,117.6176269966511,54.14095980871161,24,image_9982.jpg
-1175.937974,46.13344549760296,-58.85014741,46,image_8719.jpg
-641.3170991,-59.30263357,58.192178728731335,10,image_9788.jpg
-667.7461111,-38.06175506,32.53924854004481,10,image_8078.jpg
-373.6277472,-110.2740687,-24.25404501,51,image_9412.jpg
149.53365377938223,77.16939026132368,-59.82167723,14,image_9767.jpg
559.0043359430812,1.497656346656079,-44.4842541,1,image_9821.jpg
-379.6991855,-49.39693875,75.38296022155855,17,image_9605.jpg
481.0681138797648,-20.84743861,-5.504575457,25,image_9825.jpg
474.97751584527975,-132.0295606,-108.6885739,5,image_8326.jpg
543.2257722969333,-83.17705849,-99.6910816,36,image_9015.jpg
-895.002381,65.71297742576431,-80.02060564,71,image_8327.jpg
150.5496328638136,52.02579479590623,-53.2688123,14,image_9572.jpg
631.2707246,-96.3836001,-119.723004,63,image_9010.jpg
-89.28398521,-18.10891714,-6.859472161,37,image_9398.jpg
444.5925532485861,-57.20654915,-2.14200053,25,image_8321.jpg
-577.0613386,-121.2901143,65.76913067178245,43,image_8486.jpg
-272.7453594,-152.2644334,18.071343396966924,47,image_9389.jpg
-1028.134836,18.94098063281708,-61.36927661,21,image_8681.jpg
-813.6854861,-43.07917329,108.74898985534485,56,image_9000.jpg
666.7320200766782,-102.5649669,-107.2069904,63,image_9376.jpg
271.52355065014933,-114.4126057,-44.79926981,41,image_8902.jpg
-34.65293927,130.93185252501587,15.56082921312887,9,image_9601.jpg
23.420349931823807,-66.61282815,-133.2859484,74,image_8069.jpg
401.6532859549776,-84.77983118,-35.96526129,5,image_8086.jpg
-186.7293299,-95.23956721,-7.266963672,34,image_9148.jpg
-277.5993514,-152.8932468,-35.09275356,8,image_8042.jpg
-1091.912139,87.97104027408673,-50.07860417,21,image_8904.jpg
361.8327851902742,-64.25115393,-145.370143,5,image_8521.jpg
281.8790383752133,-40.88701484,-38.08053176,60,image_9005.jpg
586.6906001502097,-118.4800492,-64.8073874,36,image_8737.jpg
-662.9898205,17.190502920830927,-118.5146869,67,image_9366.jpg
-766.3982483,160.4177318681726,-59.68911396,39,image_9573.jpg
371.72648498645856,-150.4374595,-23.21743157,41,image_8454.jpg
560.4969123445618,-64.62261206,-26.17446658,15,image_9201.jpg
-412.9719114,-52.65878524,-10.83233592,51,image_8080.jpg
627.7512085049121,38.003019117010325,-41.7872823,23,image_9776.jpg
50.90874731516237,111.46363214682816,2.78891994,49,image_8333.jpg
-868.2057276,55.567136287343544,-24.53906144,2,image_8279.jpg
-76.96550406,125.65188641104906,78.72300187,40,image_9831.jpg
-683.3530726,59.89264505948378,-41.17866906,67,image_9011.jpg
173.82504338487604,-61.22457649,-99.96004644,57,image_8044.jpg
-1430.800529,24.868950404505544,-89.41068827,7,image_8131.jpg
-885.0171801,-14.04647012,-54.49900092,2,image_9549.jpg
624.0249576433872,-20.34208386,13.353654689462246,62,image_8309.jpg
551.2906822879314,-82.7101388,-127.237166,36,image_8135.jpg
-1163.330076,-40.14543083,-18.40516982,31,image_9360.jpg
587.3759025045655,4.653471096546532,62.31937259928077,62,image_9758.jpg
366.7094966021256,-98.22739551,-130.2437025,5,image_8642.jpg
418.82098044019415,-143.2601365,-54.42727312,5,image_9399.jpg
387.50200942950266,71.60181787365119,80.26220554502093,45,image_9954.jpg
-143.9056915,-130.7211327,37.94999051045299,34,image_9177.jpg
426.7123968468696,-44.65589943,-113.469404,5,image_8929.jpg
-505.8553952,-104.9112374,-34.72278584,76,image_9170.jpg
-157.1838031,-72.07606519,5.794182404691512,34,image_8862.jpg
485.4640077580199,-45.36118732,-14.18410387,25,image_8097.jpg
-1217.920743,13.013626668468252,17.86234276869692,46,image_9365.jpg
-417.7984145,-100.5184148,-37.89885837,51,image_8888.jpg
440.1708974056288,-25.76868268,3.225079281235054,29,image_8647.jpg
-924.9331939,-25.16686659,-18.31267614,2,image_9163.jpg
86.51360740914185,89.98746021168193,13.575916267288235,42,image_9824.jpg
452.00288999565953,72.22758471497934,-41.1208897,59,image_9571.jpg
429.3768466622349,-54.13589794,-29.21502308,29,image_8136.jpg
462.6017067070312,-35.98374542,-29.30719948,25,image_9606.jpg
568.3505581194407,-45.59853829,-4.584440129,15,image_8469.jpg
-325.564248,-138.6124159,24.36999289814233,72,image_8130.jpg
-473.9279116,-104.5151917,45.66291447538884,66,image_9943.jpg
-952.3660598,-24.93209248,-42.07705188,2,image_9565.jpg
-261.3503361,-99.37074292,30.612950845026504,47,image_8652.jpg
309.8837196427795,78.98424653576001,86.07119248848178,12,image_9955.jpg
-988.843942,-53.56761977,35.73467044605539,61,image_8323.jpg
-892.1009076,74.65837545784612,-59.14858766,71,image_8286.jpg
742.4722613113248,-34.72089252,20.80397798099372,73,image_8124.jpg
-515.321595,-132.3447834,8.810245164505702,76,image_8084.jpg
